seq	RecordID	RecordTitle	PathID	Title	AlphaPubDate	PubYear	bookauthor	booktitle	bookdate	matchquality	isfiction	howpositive	genresnamed	comments
447	3220798	CHARLES REX.	20160127183323_00005	The Bookman	Oct 1922	1922	Dell, Ethel M. (Ethel May)	Charles Rex	1922	2.256060606060606				
448	8536618	Poet and Peer.	20160128005153_00003	Examiner	May 1, 1880	1880	A??d??, Hamilton	Poet and peer	1880	2.4244444444444437				
449	3207162	THE EMPTY SACK.	20160127183934_00012	The Bookman	Mar 1922	1922	King, Basil	The empty sack	1921	2.513589743589744				
450	3236957	THE OTHER SIDE OF THE MOON.	20160127183222_00004	The Bookman	Dec 1929	1929	Derleth, August William	The other side of the moon. [Stories]	1949	2.4783752305435747				
451	4999081	Memoirs, Journal, and Correspondence of Thomas Moore.	20160127231108_00013	The Critic	Jan 1, 1853	1853	Moore, Thomas	Memoirs, journal, and correspondence	1857	3.1069827586206897				
452	5211794	Traits and Stories of the Irish Peasantry.	20160127230351_00004	The Literary gazette : A weekly journal of literature, science, and the fine arts	Apr 17, 1830	1830	Carleton, William	Traits and stories of the Irish peasantry	1830	3.1249625736582263				
453	3225974	BITTER HONEY.	20160127190618_00013	The Bookman	Jul 1928	1928	Pollock, Francis	Bitter honey	1935	2.2122222222222216				
454	8816873	A BOOK OF STRANGE SINS.	20160127191848_00004	The Athenaeum	Dec 9, 1893	1893	Kernahan, Coulson	A book of strange sins	1893	2.6505680868838764				
455	6559411	The Story of My Life.	20160127191545_00013	The Academy, 1869-1902, 0269-333X	Dec 15, 1877	1877	Taylor, Meadows	The story of my life	1877	2.6657867388382814				
456	8700143	The Deceased Wife's Sister; and My Beautiful Neighbour.	20160127183628_00009	The Athenaeum	Sep 5, 1874	1874	Russell, William Clark	The deceased wife's sister, and My beautiful neighbour	1874	3.7229134150873278				
457	3228002	PICTURE TALES FROM THE RUSSIAN.	20160127183121_00003	The Bookman	Dec 1932	1932	Chamoud, Simone	Picture tales from the French	1933	2.597072581021852				
458	2442631	FROM DAY TO DAY.	20160127183527_00008	The English review,  1908-1937	May 1931	1931	Goetel, Ferdynand	From day to day	1931	2.3171586535699933				
459	5227258	Gilbert Gurney.	20160128000225_00004	The Literary gazette : A weekly journal of literature, science, and the fine arts	Nov 28, 1835	1835	Hook, Theodore Edward	Gilbert Gurney	1836	2.485909090909091				
460	8629183	TWO LILIES.	20160128003632_00009	Examiner	Mar 17, 1877	1877	Kavanagh, Julia	Two lilies	1877	2.2567181467181467				
461	6149809	The Way of a Woman.	20160127231312_00003	The National observer, and British review of politics, economics, literature, science, and art	Jul 24, 1897	1897	Ramsay, Rina	The way of a woman	1911	2.242713675213675				
462	5253368	The Poetical Works of Thomas Campbell.	20160127230454_00006	The Literary gazette : A weekly journal of literature, science, and the fine arts	Oct 28, 1837	1837	Moore, Thomas	The poetical works of Thomas Moore, collected by himself	1840	2.7116719839300485				
463	3233602	THE BEST SHORT STORIES-1934:	20160127183526_00007	The Bookman	Nov 1934	1934		The best short stories, 1935 : and the yearbook of the American short story	1935	2.3084649447495087				
464	5210873	Conversations of James Northcote, Esq. R.A.	20160127231005_00012	The Literary gazette : A weekly journal of literature, science, and the fine arts	Sep 25, 1830	1830	Northcote, James	Conversations of James Northcote	1830	3.120019841269841				
465	3238399	MURDER IN FULL FLIGHT.	20160127190413_00011	The Bookman	Aug 1932	1932	Hill, Brian	Murder in full flight	1933	2.7628280088760517				
466	4441051	Legendary Tales of the Highlands.	20160127235106_00007	Tait's Edinburgh magazine	Jan 1841	1841	Lauder, Thomas Dick, Sir	Legendary tales of the Highlands. A sequel to Highland rambles	1841	2.9672802197802195				
467	6851661	The Life and Adventures of Robinson Crusoe.	20160127191130_00009	The Academy, 1905-1910	Nov 5, 1910	1910	Schwacofer, Mary A	The life and adventures of Robinson Crusoe of York, mariner : adapted from the original in words of one syllable	1908	3.0184082719797978				
468	4450839	Western Clearings.	20160127192508_00001	Tait's Edinburgh magazine	Mar 1846	1846	Kirkland, Caroline M. (Caroline Matilda)	Western clearings	1845	2.7821568627450977				
469	4358192	THE STORY OF MY LIFE.	20160127192713_00002	The London review and weekly journal of politics, literature, art, and society, July 7, 1860-June 29, 1861	Mar 15, 1862	1862	Taylor, Meadows	The story of my life	1877	2.467630005579144				
470	8660267	Tom Marchmont.	20160127183628_00009	The Athenaeum	Feb 22, 1868	1868		Tom Marchmont	1867	2.549607843137255				
471	4980636	Azeth, the Egyptian.	20160127231108_00013	Critic, 1844-1847	Jan 23, 1847	1847		Azeth, the Egyptian	1847	3.02				
472	9457616	Charlie Thornhill; or, the Dunce of the Family: a Novel.	20160127192407_00009	The Athenaeum	Jun 6, 1863	1863	Clarke, Charles	Charlie Thornhill;	1863	2.203710113574905				
473	4437066	ENGLAND AND THE ENGLISH.	20160127224021_00001	Tait's Edinburgh magazine	Oct 1833	1833	Lytton, Edward Bulwer Lytton, Baron	England and the English	1833	2.6642448249424997				
474	4435970	LEGENDS OF THE LIBRARY AT LILLIES.	20160127192713_00002	Tait's Edinburgh magazine	Dec 1832	1832	Nugent, George Nugent Grenville	Legends of the library at Lilies	1832	2.8387062754095713				
475	6244762	Rachel Gray: a Tale Founded on Fact.	20160127233039_00003	The New quarterly review and digest of current literature, British, American, French, and German	Apr 1856	1856	Kavanagh, Julia	Rachel Gray : a tale founded on fact	1856	2.9023719870455014				
476	8711084	CHRISTMAS BOOKS.	20160127190619_00006	The Athenaeum	Dec 17, 1881	1881	Dickens, Charles	Christmas books	1885	2.24515710832784				
477	8813773	A Ruthless Avenger.	20160127192611_00010	The Athenaeum	Jun 17, 1893	1893	Conney, Mrs	A ruthless avenger	1896	2.78				
478	9109019	At the Door of the Gate.	20160127192053_00005	The Athenaeum	Oct 23, 1915	1915	Reid, Forrest	At the door of the gate	1916	2.8241891343323973				
479	6862644	The Contrast, and Other Stories.	20160127183934_00012	The Academy and literature, 1910-1914	Mar 8, 1913	1913	Glyn, Elinor	The contrast : and ... other stories	1913	2.4222007672506307				
480	4997989	VOYAGES AND TRAVELS.	20160127230453_00005	The Critic	May 1, 1855	1855		Voyages and travels	1838	2.3317424242424236				
481	8714251	Hostages to Fortune.	20160127192159_00016	The Athenaeum	Sep 11, 1875	1875	Braddon, M. E. (Mary Elizabeth)	Hostages to fortune;	1875	2.2398882314266935				
482	9052545	"The Mother of Goethe, ""Frau Aja."""	20160127192200_00007	The Athenaeum	Jun 3, 1911	1911	Reeks, Margaret	"The mother of Goethe, ""Frau Aja"""	1911	2.2095761129983913				
483	6714520	Italian Popular Tales.	20160127192155_00015	The Academy, 1869-1902, 0269-333X	Jan 9, 1886	1886	Crane, Thomas Frederick	Italian popular tales	1885	2.805257179207561				
484	8886667	When the Tide Turns.	20160127192407_00009	The Athenaeum	Dec 5, 1908	1908	Young, Filson	When the tide turns	1908	2.8490249433106576				
485	8688581	Without Kith or Kin.	20160127192159_00016	The Athenaeum	Apr 13, 1872	1872	Craik, Georgiana M. (Georgiana Marion)	Without kith or kin	1872	2.90698752228164				
486	3196016	MRS. VANDERSTEIN'S JEWELS.	20160127183222_00004	The Bookman	Sep 1914	1914	Bryce, Charles	Mrs. Vanderstein's jewels	1914	3.2624122807017546				
487	8663424	A Question of Honour: a Novel.	20160127190414_00004	The Athenaeum	Nov 7, 1868	1868	Reid, Christian	A question of honor. A novel	1875	2.2632949044585993				
488	2482914	THE VOYAGES OF CHRISTOPHER COLUMBUS.	20160127183934_00012	Fortnightly review, May 1865-June 1934	Aug 1930	1930	Sperry, Armstrong	The voyages of Christopher Columbus	1950	2.762946127946128				
489	3187679	A SPOILER OF MEN.	20160127183121_00003	The Bookman	May 1905	1905	Marsh, Richard	A spoiler of men	1911	2.5884615384615386				
490	3217342	THE YEARS THAT CROWN	20160127183730_00010	The Bookman	Dec 1930	1930	Clear, Gwen	The years that crown	1930	2.574901349948079				
491	6650880	Ginx's Baby: his Birth and other Misfortunes.	20160127190208_00002	The Academy, 1869-1902, 0269-333X	Jul 1870	1870	Jenkins, Edward	Ginx's baby : his birth and misfortunes	1870	3.168264784490872				
492	4982138	VOYAGES AND TRAVELS.	20160127234700_00003	Critic, 1844-1847	Jun 5, 1847	1847		Voyages and travels	1838	2.580516934046346				
493	5248652	Heath's Waverley Gallery.	20160127234351_00001	The Literary gazette : A weekly journal of literature, science, and the fine arts	Mar 20, 1841	1841	Heath, Charles	Heath's Waverley gallery of the principal female characters in Sir Walter Scott's romances and poems. From original paintings by eminent artists	1840	2.9452851048324735				
494	8530691	JUPITER'S DAUGHTERS.	20160128010327_00013	Examiner	Aug 1, 1874	1874	Jenkin, C. (Camilla)	Jupiter's daughters	1874	2.8355913978494622				
495	5153771	A Book of the Passions.	20160128000429_00007	The Literary gazette : A weekly journal of literature, science, and the fine arts	Dec 8, 1838	1838	James, G. P. R. (George Payne Rainsford)	A book of the passions	1839	2.59				
496	9414415	The Life and Death of Mr. Badman.	20160127192303_00008	The Athenaeum	Sep 1, 1900	1900	Bunyan, John	The life and death of Mr. Badman : presented to the world in a familiar dialogue between Mr. Wiseman and Mr. Attentive	1900	3.336267993125956				
497	4416979	A YACHT VOYAGE TO NORWAY.	20160127234700_00003	New monthly magazine and humorist, Jan. 1837-Dec. 1852	Sep 1848	1848	Ross, William A	A yacht voyage to Norway, Denmark, and Sweden	1848	2.913320018174246				
498	8780604	CHRISTMAS BOOKS.	20160127191130_00009	The Athenaeum	Nov 15, 1890	1890	Thackeray, William Makepeace	Christmas books	1896	2.2452380952380957				
499	3199471	AFFINITIES.	20160127183323_00005	The Bookman	Sep 1920	1920	Rinehart, Mary Roberts	Affinities	1920	2.11				
500	4999067	Mademoiselle Mori: a Tale of Modern Rome.	20160127231211_00014	The Critic	Apr 28, 1860	1860	Roberts, Margaret	Mademoiselle Mori : a tale of modern Rome	1862	2.814130066239044				
501	8197352	Henry of Monmouth, or the Field of Agincourt.	20160127192405_00018	The Gentleman's Magazine: and historical review, July 1856-May 1868	Jun 1841	1841	Major. Michel	Henry of Monmouth, or, The field of Agincourt	1841	3.067024297924298				
502	3187924	HAPPY RASCALS.	20160127190721_00014	The Bookman	Nov 1920	1920	Howard, F. Morton	Happy rascals	1922	2.5764912280701755				
503	8525567	LOST FOR LOVE.	20160128003325_00006	Examiner	Nov 14, 1874	1874	Braddon, M. E. (Mary Elizabeth)	Lost for love	1874	2.2421070650482413				
504	6789530	CHILDREN OF THE BUSH.	20160127192159_00016	The Academy and literature, 1902-1905	Aug 30, 1902	1902	Lawson, Henry	Children of the bush	1902	2.535458668315812				
505	8965624	Romance (The) of Tristan and Iseult, drawn from the Best French Sources and retold by J. Bedier, 2/6 net.	20160127192303_00008	The Athenaeum	Dec 6, 1913	1913		The romance of Tristan & Iseult	1914	2.474446788545543				
506	2435272	THE DEMI-GODS.	20160127191441_00019	The English review,  1908-1937	Jan 1915	1915	Stephens, James	The demi-gods	1921	2.263333333333333				
507	8946861	After Long Waiting.	20160127183222_00004	The Athenaeum	Jan 23, 1897	1897	Nicholson, Jessie L	After long waiting	1897	2.6586056049213944				
508	5018753	The Poor Relation.	20160127231108_00013	The Critic	Jul 3, 1858	1858	Pardoe	The poor relation	1858	2.6194117647058826				
509	3229921	THE SEA AND THE JUNGLE	20160127191129_00016	The Bookman	Dec 1930	1930	Tomlinson, H. M. (Henry Major)	The sea and the jungle	1913	2.266595744680851				
510	3233449	ORPHAN ISLAND.	20160127183730_00010	The Bookman	Jan 1925	1925	Macaulay, Rose, Dame	Orphan Island	1925	2.320579710144928				
511	3271190	TOMMY AND GRIZEL.	20160127191129_00016	The Bookman	Nov 1900	1900	Barrie, J. M. (James Matthew)	Tommy and Grizel	1900	2.645454545454545				
512	3209646	THE LAW OF THE GUN.	20160127183222_00004	The Bookman	Dec 1918	1918	Cullum, Ridgwell	The law of the gun	1918	2.505358851674641				
513	8860688	The Life and Works of the Chevalier Noverre.	20160127190722_00007	The Athenaeum	Sep 30, 1882	1882	Brontë, Charlotte	The life and works of the sisters Brontë	1900	2.247441384950927				
514	3196652	ACTIONS AND REACTIONS IN RUSSIA.	20160127190207_00009	The Bookman	Dec 1917	1917	Kipling, Rudyard	Actions and reactions	1909	2.6839382482671708				
515	8974845	From Opposite Shores.	20160127192407_00009	The Athenaeum	May 30, 1914	1914	Guicciardi-Fiastri, Virginia	From opposite shores, by Virginia Guicciardi-Fiastri, tr. from the Italian by Hèléne Antonelli	1914	2.343096947656846				
516	2879379	THE NATURAL HISTORY AND HABITS OF THE SALMON.	20160127191338_00018	New sporting magazine	Sep 1854	1854	Smith, Albert	The natural history of the ballet-girl	1847	2.2606893081761004				
517	2848795	Hands to Humphrey's Clock. By Jacob Parallel. Part II.	20160127185757_00006	The Mirror of literature, amusement, and instruction, Nov. 1822-June 1847	Jun 26, 1841	1841	Dickens, Charles	Master Humphrey's clock	1840	2.5777777777777784				
518	8776189	Ayesha, the Maid of Kars.	20160127191848_00004	The Athenaeum	May 31, 1834	1834	Morier, James Justinian	Ayesha, the maid of Kars	1834	3.232121212121212				
519	2489073	AGAINST THE SUN.	20160127185900_00007	Fortnightly review, May 1865-June 1934	Oct 1928	1928	Elton, Godfrey Elton, baron	Against the sun	1928	2.352159054615139				
520	6655240	The Devil's Chain.	20160127191130_00009	The Academy, 1869-1902, 0269-333X	Jan 8, 1876	1876	Jenkins, Edward	The devil's chain	1876	2.566923076923077				
521	5141104	The Last Days of Mary Stuart: a Novel.	20160127230657_00008	The Literary gazette : A weekly journal of literature, science, and the fine arts	Apr 24, 1841	1841	Finch, Emily	The last days of Mary Stuart	1841	2.826071428571429				
522	4985104	SAYINGS AND DOINGS OF THE DAY.	20160127230453_00005	The Critic	Aug 15, 1851	1851	Haliburton, Thomas Chandler	The sayings and doings of Samuel Slick, esq.; together with his opinion on matrimony	1858	2.103933333333333				
523	8759450	Frederick Hazzleden.	20160127183222_00004	The Athenaeum	Jun 18, 1887	1887	Westbury, Hugh	Frederick Hazzleden	1887	2.7226315789473685				
524	2493515	THE NARROW CORNER.	20160127190618_00013	Fortnightly review, May 1865-June 1934	Dec 1932	1932	Maugham, W. Somerset, (William Somerset)	The narrow corner	1932	2.52968253968254				
525	4994329	Lucille Belmont.	20160127230904_00011	Critic of books, society, pictures, music and decorative art, 1848-1849	Feb 1, 1849	1849	Lamington, Alexander Dundas Ross Wishart Cochrane-Baillie	Lucille Belmont	1849	2.652857142857143				
526	5002761	Reginald Hastings; or, a Tale of the Troubles in 164-.	20160127231211_00014	The Critic	Apr 15, 1850	1850	Warburton, Eliot	Reginald Hastings : or, A tale of the troubles in 164-	1850	2.3847587140439934				
527	5148516	Sandron Hall; or, The Days of Queen Anne.	20160127231108_00013	The Literary gazette : A weekly journal of literature, science, and the fine arts	Jul 11, 1840	1840	Berkeley, Grantley F. (Grantley Fitzhardinge)	Sandron hall, or, The days of Queen Anne	1840	2.9517817889317888				
528	3244933	A VOYAGE TO PURILIA.	20160127185900_00007	The Bookman	Oct 1930	1930	Rice, Elmer	A voyage to Purilia	1930	2.8241666666666667				
529	2450279	THE NATURE OF A CRIME.	20160127183934_00012	The English review,  1908-1937	Nov 1924	1924	Conrad, Joseph	The nature of a crime	1924	2.599043062200957				
530	3205283	THE KINGDOM ROUND THE CORNER.	20160127190207_00009	The Bookman	Mar 1922	1922	Dawson, Coningsby	The kingdom round the corner-- a novel	1921	2.6537950937950936				
531	3223694	CLARA BARRON.	20160127183323_00005	The Bookman	Dec 1927	1927	O'Higgins, Harvey Jerrold	Clara Barron	1926	2.3920202020202015				
532	4986319	VOYAGES AND TRAVELS.	20160127231108_00013	Critic, 1844-1847	Mar 13, 1847	1847		Voyages and travels	1838	2.580516934046346				
533	5248170	Leila; or, the Siege of Granada: and Calderon, the Courtier.	20160128000328_00006	The Literary gazette : A weekly journal of literature, science, and the fine arts	May 19, 1838	1838	Lytton, Edward Bulwer Lytton, Baron	Leila, or, The siege of Grenada	1838	2.2607666666666666				
534	2723181	Shooting the Rapids.	20160127190413_00011	The Illustrated review : a fortnightly journal of literature, science and art	Jun 1872	1872	Shand, Alexander Innes	Shooting the rapids	1872	2.9144444444444444				
535	2450713	THE PATRICIAN.	20160127180954_00001	The English review,  1908-1937	Apr 1911	1911	Galsworthy, John	The patrician	1911	2.3633333333333333				
536	5809980	The Posthumous Papers of the Pickwick Club, containing a Faithful Record of the Perambulations, Perils, Travels, Adventures, and Sporting Transactions, of the Corresponding Members.	20160127231415_00004	The Metropolitan magazine,  1833-1840	Aug 1836	1836	Dickens, Charles	The posthumous papers of The Pickwick Club	1837	3.73521645021645				
537	5012510	The Countess de Bonneval: her Life and Letters.	20160127230250_00003	The Critic	May 15, 1858	1858	Fullerton, Georgiana Charlotte Seveson-Gower, Lady	The countess de Bonneval	1858	2.4608294390647947				
538	6718461	Prince Otto: a Romance.	20160127191233_00010	The Academy, 1869-1902, 0269-333X	Feb 27, 1886	1886	Stevenson, Robert Louis	Prince Otto; a romance	1886	2.295230852658716				
