docid	Dominant_Topic	author	orig_title	Topic_Perc_Contrib	date
inu.30000042813174	66	nino ricci	In a glass house	0.1777	1994
mdp.39015073983028	43	"rita mae brown
sneaky pie  brown"	The purrfect murder	0.1048	2008
mdp.39015058017818	41	dick francis	Comeback	0.0722	1991
mdp.39015055901733	38	richard paul evans	The last promise	0.0817	2002
uc1.$b86050	79	barbara bower	Miss Ranskill comes home	0.0636	1946
mdp.39015063199239	76	jay mcinerney	The good life	0.1059	2006
mdp.39015037773465	78	fred d’aguiar	The longest memory : a novel	0.1083	1994
mdp.39015032038120	78	peter abrahams	The path of thunder	0.1267	1948
mdp.39015011565077	6	georges simenon	The witnesses	0.1363	1956
mdp.39015038410083	31	clive cussler	Shock wave : a novel	0.2212	1996
uc1.32106009931947	43	michael mewshaw	True crime : a novel	0.14300000000000002	1991
mdp.39015028445321	64	carolyn hougan	Blood relative	0.0483	1992
mdp.39015053484690	68	vicki baum	A tale from Bali	0.0768	1960
mdp.39015058209480	70	kate wenner	Dancing with Einstein : a novel	0.0575	2004
mdp.39015052544866	14	william humphrey	Home from the hill	0.0658	1957
mdp.39015056813911	12	adam lee	The dark shore	0.1699	1996
uc1.32106016672229	6	john mortimer	Rumpole rests his case	0.1305	2002
mdp.39015036977992	31	william h amos	The infinite river : a biologist's vision of the world of water	0.1027	1970
uc1.32106011414106	43	georges simenon	Versus Inspector Maigret	0.0623	1960
uc1.b4350524	31	joel lieber	How the fishes live	0.0882	1967
mdp.39015056181830	6	michael mcgarrity	Under the color of law : a Kevin Kearney novel	0.1152	2001
mdp.39015061751247	43	stuart woods	Reckless abandon	0.0814	2004
mdp.39015034439797	30	vicki hendricks	Miami purity	0.0774	1995
uc1.$b63777	24	brigid knight	The valiant lady, a novel	0.061	1948
mdp.39015029551457	63	walter kirn	My hard bargain : stories	0.1181	1990
mdp.39015031097523	31	nina warner hooke	The seal summer	0.0952	1965
mdp.39015078810903	24	rebecca dean	Palace circle	0.0437	2009
mdp.39015017742720	48	mary beckett	A Belfast woman : stories	0.0782	1980
mdp.39015061458892	43	james lee burke	Crusader's cross : a Dave Robicheaux novel	0.1132	2005
mdp.39015028871674	13	christopher moore	Coyote blue	0.0677	1994
mdp.39015032100664	41	lawrence block	A long line of dead men : a Matthew Scudder novel	0.1168	1994
uc1.$b163403	14	peter de polnay	Out of the square	0.063	1950
uc1.32106019465720	70	sarah dunant	Mapping the edge : a novel	0.0901	1999
mdp.39015038166594	21	philip k. dick	Do androids dream of electric sheep?	0.0753	1968
uc1.32106015858647	41	joseph hansen	Bohannon's country : mystery stories	0.0866	1993
uc1.$b115480	31	waldon porterfield	A handful of rainbow	0.0916	1966
uc1.$b185607	68	emil ludwig	Othello; a novel	0.1129	1947
mdp.39015045626564	75	daniel wallace	Big fish : a novel of mythic proportions	0.0996	1998
uc1.$b86434	41	francis askham	A foolish wind, a novel	0.0584	1947
mdp.39015008864673	12	a e van vogt	Empire of the atom	0.0961	1956
mdp.39015009147623	24	leonardo sciascia	Candido : or, A dream dreamed in Sicily	0.1152	1979
mdp.39015025017206	30	yuri kuper	Holy fools in Moscow	0.037000000000000005	1974
mdp.39015035764631	24	vasily grossman	Forever flowing	0.1123	1972
mdp.39015030706348	78	alfred maund	The big box car, a novel	0.0999	1957
uc1.b4107925	20	margaret millar	The iron gates, a psychological novel  by Margaret Millar	0.0664	1945
mdp.39015061387356	41	patricia moyes	Death and the Dutch uncle	0.0597	1968
uc1.$b189145	31	edouard peisson	The liner, a novel	0.3023	1955
mdp.39015047452100	70	judy doenges	What she left me : stories and a novella	0.0622	1999
uc1.b4538467	31	david beaty	The white sea-bird	0.1008	1979
mdp.39015048765013	43	patricia cornwell	Black notice	0.1296	1999
inu.30000095839647	31	gideon defoe	The pirates! : in an adventure with scientists	0.1042	2004
mdp.39015057639216	13	larry mcmurtry	By sorrow's river : a novel	0.1791	2003
pst.000031526791	31	ngaio marsh	Singing in the shrouds	0.0959	1958
mdp.39015063547262	41	freeman wills crofts	The loss of the Jane Vosper	0.1157	1936
uc1.b3834614	14	dymphna cusack	The sun in exile, a novel	0.1985	1955
uc1.32106009369858	75	john updike	Rabbit is rich	0.0784	1981
mdp.39015051851726	75	tom robbins	Another roadside attraction	0.0946	1971
mdp.39015014392008	24	pierre clitandre	Cathedral of the August heat	0.0743	1987
mdp.39015030941259	41	dorothy cameron disney	The hangman's tree	0.064	1949
inu.39000001892806	12	larry niven	The Ringworld engineers	0.2042	1980
mdp.39015054096428	6	richard north patterson	Protect and defend : a novel	0.1122	2000
inu.30000112046630	14	george abbe	The winter house	0.0484	1957
mdp.39015070684991	48	nicholas shakespeare	The secrets of the sea	0.0718	2007
mdp.39015002751124	13	hans ruesch	Back to the top of the world; a novel. -	0.0626	1973
mdp.39015082695043	31	"mary ann shaffer
annie barrows"	The Guernsey Literary and Potato Peel Pie Society	0.0674	2008
uc1.b4091285	31	alistair maclean	Night without end	0.1024	1960
mdp.39015016442421	43	david dodge	Angel's ransom	0.034	1956
mdp.39015042984545	24	mario bencastro	Odyssey to the north	0.0598	1998
pst.000015754776	64	gerald seymour	Field of blood	0.0938	1985
uc1.$b104514	21	mitchell wilson	Live with lightning, a novel	0.1167	1949
mdp.39015073819875	43	david case	The third grave	0.138	1981
mdp.39015034890445	78	ken follett	A place called freedom	0.0698	1995
uc1.32106014642471	78	apollo	Concrete candy : stories	0.1092	1996
uc1.$b301089	14	dorothy langley	Dark medallion, a novel	0.07400000000000001	1945
mdp.39076001039440	68	parke godwin	Sherwood	0.1017	1991
mdp.39015041774525	66	shashi deshpande	A matter of time	0.1425	1996
mdp.39015034421423	66	cecil foster	Sleep on, beloved	0.0942	1995
mdp.39015014438777	68	alfred duggan	Knight with armour	0.1107	1950
mdp.39015060816538	79	scott simon	Pretty birds : a novel	0.0945	2005
mdp.39015056811675	21	christopher priest	The inverted world : a novel	0.1423	1974
uc1.32106007564583	24	neil bissoondath	Digging up the mountains : stories	0.0892	1986
mdp.39015048902137	31	wilbur smith	Hungry as the sea	0.2289	1979
mdp.39015009047831	41	michael innes	Carson's conspiracy	0.0904	1984
uc1.32106012616386	20	yukio mishima	The decay of the angel	0.0931	1970
mdp.39015054273548	66	bem le hunte	The seduction of silence	0.1253	2001
umn.319510010442998	63	georges bernanos	The diary of a country priest	0.1068	1937
mdp.49015000489246	79	henry barnard safford	MR. MADISON'S WAR	0.0719	1936
mdp.39076002736721	79	joseph heller	Catch-22	0.1156	1955
uc1.b4439635	63	linda haldeman	Star of the Sea	0.1336	1978
mdp.49015000079872	76	rachel billington	Loving attitudes	0.0984	1988
pst.000045178320	64	dorothy gilman	Mrs. Pollifax Unveiled	0.0667	2000
mdp.39015082681654	31	amitav ghosh	Sea of poppies	0.0869	2008
uc1.b3462561	21	jeffrey a carver	The infinity link	0.1324	1984
mdp.39015012429844	13	jane smiley	The Greenlanders	0.059000000000000004	1988
mdp.39015041008676	6	robert b. parker	Small vices	0.2028	1997
uc1.32106020142292	64	ian fleming	Casino Royale	0.127	1953
mdp.39015003682401	78	ernest j gaines	Bloodline	0.0574	1968
uc1.$b105932	79	jere wheelwright	The gray captain	0.0656	1954
uc1.32106002179064	21	joseph mcelroy	Plus	0.2067	1976
inu.39000005919464	20	marion lowndes	Ghosts that still walk, real ghosts of America	0.0963	1941
mdp.39015045693713	48	mary higgins clark	All through the night	0.0668	1998
inu.39000005914788	31	sorche nic leodhas	Sea-spell and moor-magic; tales of the Western Isles	0.0609	1968
mdp.39015049725784	13	chinua achebe	Things fall apart	0.094	1959
uc1.$b63854	68	alison uttley	A traveler in time;	0.0404	1940
uc1.$b116185	13	may lamberton becker	Golden tales of Canada	0.0576	1938
mdp.39015008778162	12	robert silverberg	The gate of worlds	0.0971	1967
mdp.39015009381016	78	nadine gordimer	Something out there : stories	0.1082	1984
mdp.39015019767469	30	gordon lish	Mourner at the door : stories	0.08199999999999999	1988
mdp.39015060818534	70	lee martin	The bright forever : a novel	0.1067	2005
mdp.39015051278334	41	reginald hill	Dialogues of the dead	0.0522	2001
uc1.32106017777639	66	sandra birdsell	Katya	0.0823	2001
mdp.39015078790907	79	walter dean myers	Sunrise over Fallujah	0.0907	2009
uc1.$b104826	76	jean rikhoff	Dear ones all	0.0884	1961
mdp.39015054263275	13	judith freeman	Red water	0.1043	2002
uc1.$b535954	13	peter freuchen	Peter Freuchen's Book of the Eskimos	0.1039	1957
mdp.39015056793105	41	amanda quick	Late for the wedding	0.10800000000000001	2003
mdp.39015010410929	48	natalia ginzburg	Voices in the evening	0.0604	1963
mdp.49015001015479	41	mary stewart	The moon-spinners	0.0415	1943
mdp.39015048416435	64	christopher new	Goodbye Chairman Mao	0.1973	1979
inu.39000003610719	79	harry mulisch	The stone bridal bed	0.066	1962
mdp.39015061467125	13	lucia st clair robson	Ride the wind : the story of Cynthia Ann Parker and the last days of the Comanche	0.2494	1982
mdp.39015059423502	13	dale van every	The shining mountains	0.0802	1948
mdp.39015020735745	75	richard adams	Watership Down	0.1138	1972
uc1.b3711066	75	robert nathan	The elixir [a novel.]	0.0683	1971
mdp.39015000244767	64	robert ludlum	The Rhinemann exchange	0.07	1974
uc1.b3462074	14	evan hunter	Second ending;	0.0697	1956
uc1.b4951162	66	frank waters	Pike's Peak: a family saga	0.0766	1971
uc1.$b787098	63	bruce marshall	The fair bride, a novel	0.0522	1953
uc1.32106006563099	66	joy kogawa	Obasan	0.0843	1982
uc1.$b244103	41	helen nielsen	The crime is murder	0.0417	1956
mdp.39015066740294	20	ruth rendell	The water's lovely	0.0834	2006
mdp.39015046445832	75	ursula k. le guin	The tombs of Atuan	0.1587	1971
mdp.39015066037402	43	tess gerritsen	The surgeon	0.1179	2001
mdp.39015056839684	75	shirley rousseau murphy	The ring of fire	0.0579	1977
mdp.39015055088804	70	jessica francis kane	Bending heaven : stories	0.0863	2002
mdp.49015002778398	64	stephen hunter	The Spanish gambit : a novel	0.1051	1985
uc1.b4421476	48	reeve lindbergh brown	Moving to the country	0.0893	1983
mdp.39015014508819	70	eva schloss	Eva's story : a survivor's tale by the step-sister of Anne Frank	0.1026	1988
pst.000025058505	64	jane langton	Natural enemy	0.0649	1982
mdp.39015061380906	41	michael pye	Taking lives	0.10400000000000001	1999
mdp.39015014134673	14	p h newby	The Barbary light	0.0691	1962
mdp.39015010768078	13	elizabeth coatsworth	Away goes Sally	0.0462	1934
mdp.39015060550715	78	alexander saxton	Bright web in the darkness	0.07400000000000001	1959
inu.32000001277732	41	daphne du maurier	My cousin Rachel	0.0735	1951
mdp.39015061857713	30	millen brand	Some love, some hunger	0.043	1955
mdp.39015002385220	24	norman lewis	The volcanoes above us	0.08199999999999999	1957
mdp.39015038019017	79	alan furst	The world at night	0.0602	1996
uc1.32106014862798	43	georges simenon	Maigret and the apparition	0.0584	1976
mdp.39015003341255	78	timothy findley	The butterfly plague	0.0487	1969
mdp.49015002297506	66	ruth prawer jhabvala	Shards of memory	0.0712	1995
uc1.$b115282	20	galway kinnell	Black light : a novel	0.0753	1966
uc1.b5015164	64	james leasor	Passport to oblivion	0.047	1964
mdp.39015014603446	21	stuart cloete	Congo song	0.0545	1943
mdp.39015034009566	13	clyde edgerton	Redeye : a western	0.1554	1995
mdp.39015004274372	43	joyce carol oates	The triumph of the spider monkey : a first-person confession by the maniac Bobbie Gotteson	0.0686	1976
mdp.49015002975721	41	bruce alexander	Jack, knave, and fool	0.0847	1998
uc1.b3462801	2	charles portis	Masters of Atlantis : a novel	0.16399999999999998	1985
mdp.39015054119956	6	vince passaro	Violence, nudity, adult content : a novel	0.0468	2002
uc1.b4433055	64	ambrose clancy	Blind pilot	0.1431	1980
mdp.39015030853058	21	roger burlingame	Whittling boy; the story of Eli Whitney	0.0682	1941
mdp.39015009242085	70	lm montgomery	Jane of Lantern Hill	0.0289	1937
uc1.32106018680345	12	kim stanley robinson	Fifty degrees below	0.0883	2005
mdp.39015055088796	43	kathy reichs	Grave secrets	0.1694	2002
uc1.$b101733	6	max ehrlich	First train to Babylon	0.0813	1955
mdp.39015060886549	75	kaui hart hemmings	House of thieves	0.0622	2005
uc1.32106018449808	31	"guillaume lecasble
polly mclean"	Lobster	0.1502	2005
mdp.39015002743063	6	frank rooney	The heel of spring	0.0534	1956
mdp.39015014369063	12	isaac asimov	The complete robot	0.1364	1982
mdp.39076006985662	75	kate seredy	The tenement tree	0.0784	1959
mdp.39015011231209	64	michael p sean m wright hodel	Enter the lion : a posthumous memoir of Mycroft Holmes	0.1118	1979
mdp.39015008604301	64	nancy mitford	Don't tell Alfred	0.0628	1960
pst.000014404603	12	robert l forward	Starquake	0.2305	1986
mdp.39015017009054	66	deena metzger	What Dinah thought	0.0546	1989
mdp.49015001042838	12	gregory and david brin benford	Heart of the comet	0.2162	1986
uc1.$b299877	2	dane coolidge	Wally laughs-easy	0.0458	1939
mdp.39015027228082	13	aimee sommerfelt	The white bungalow	0.1069	1963
mdp.39015012988674	63	fay weldon	The rules of life	0.0494	1987
mdp.39015058205215	75	"marion zimmer bradley
diana l. paxson"	Priestess of Avalon	0.0763	2000
uc1.b3462060	2	harvey jacobs	The egg of the Glak; and other stories	0.0662	1969
mdp.39015043789174	66	becky hagenston	A gram of Mars : stories	0.05	1998
uc1.b4340675	31	francis ed chichester	Along the clipper way	0.22899999999999998	1967
wu.89099916637	13	john brick	The raid	0.1068	1951
mdp.39015056817102	21	ellen ullman	The bug : a novel	0.1457	2003
uc1.b4098797	66	lee kingman	The best Christmas;	0.0986	1949
uc1.$b103202	14	nicholas monsarrat	Depends what you mean by love	0.0763	1947
mdp.39015048917119	12	"brian herbert
kevin j. anderson"	Dune : House Atreides	0.243	1999
uc1.32106013789372	24	carlos fuentes	The campaign	0.1058	1991
mdp.39015040577127	20	richard paul evans	The letter	0.0608	1997
mdp.39015007041604	41	john d. macdonald	More good old stuff	0.2079	1984
mdp.39015014139037	31	hammond innes	Atlantic fury	0.0683	1962
uc1.$b401347	30	frank yerby	The old gods laugh, a modern romance	0.0516	1964
uc1.b4950612	13	richard andersen	Muckaluck : a curious episode in the Cavalry's winning of the west	0.0982	1980
mdp.39015042920168	68	sebastian faulks	Birdsong	0.0778	1997
mdp.39015046859008	43	jorge amado	The two deaths of Quincas Wateryell	0.0514	1965
mdp.39015008247424	12	pierre boulle	Planet of the apes	0.1406	1963
mdp.39015080889481	43	reginald hill	Midnight fugue	0.1108	2009
mdp.39015063924909	79	e. phillips oppenheim	The spy paramount	0.0669	1935
mdp.39015054429223	24	sarah stone	The true sources of the Nile : a novel	0.1213	2002
uc1.$b451209	31	garland roark	The lady and the deep blue sea	0.081	1958
inu.30000101126088	64	caroline petit	The fat man's daughter	0.0878	2005
mdp.39015050743007	78	alice randall	The wind done gone	0.146	2001
mdp.39015062538072	64	lisa gardner	Gone	0.0746	2006
pst.000005755943	41	mary verdick	A place of honor	0.0566	1961
uc1.$b358710	43	zane grey	Twin Sombreros	0.0557	1939
mdp.39015028779604	12	james blish	The seedling stars	0.1366	1957
mdp.39015014193612	63	john lheureux	Family affairs	0.0653	1974
uc1.b4949056	43	harriet waugh	Mirror mirror	0.1048	1973
mdp.39015062109395	30	junichiro tanizaki	Naomi	0.0468	1965
mdp.39015007048823	13	tobias schneebaum	Keep the river on your right	0.1588	1969
mdp.39015020751916	75	ann moray	A fair stream of silver;	0.1064	1965
mdp.39015034418791	43	anne rice	Memnoch the devil : the vampire chronicles	0.1057	1995
mdp.39015056248407	6	steve martini	The arraignment	0.10800000000000001	2003
mdp.39015010559253	79	julien gracq	Balcony in the forest	0.095	1959
uc1.b3752049	14	georges simenon	The night-club	0.038	1979
uc1.31822029923299	31	"jean-pierre otte
marjolijn de jager"	The courtship of sea creatures	0.0801	2000
mdp.39015059157324	31	lorraine adams	Harbor	0.0976	2004
uc1.b4411462	38	thakashi slvasankara pillai	Chemmeen; a novel	0.1091	1962
mdp.39015029578260	2	cathleen schine	Rameau's niece	0.0816	1993
uc1.$b115450	76	arthur hoppe	Dreamboat	0.129	1964
mdp.39015017695712	68	alfred duggan	Lord Geoffrey's fancy	0.2179	1962
mdp.39015054303246	41	gary k. wolf	Who p-p-plugged Roger Rabbit?	0.0766	1991
pst.000012675050	78	lonnie coleman	Beulah land	0.1488	1973
uc1.b3346957	14	lionel shapiro	Torch for a dark journey; a novel	0.0617	1950
mdp.39015042827041	79	konstantin simonov	The living and the dead : a novel	0.2475	1979
mdp.39015063921038	64	kathleen moore knight	Design in diamonds, a Margot Blair mystery	0.0702	1944
uc1.$b289756	79	john sommerfield	Volunteer in Spain	0.0688	1937
uc1.32106010138839	31	ernest hemingway	The old man and the sea	0.1291	1952
uc1.$b302050	48	alan moody	Sleep in the sun	0.0396	1944
uc1.b4451866	31	stephen minot	Surviving the flood	0.0407	1981
mdp.39015029108274	70	simi bedford	Yoruba girl dancing	0.1401	1992
mdp.49015000225715	75	clive barker	Weaveworld	0.2255	1987
mdp.39015047534782	13	barbara gowdy	The white bone	0.1485	1998
mdp.39015024076120	66	audrey erskine lindop	I start counting	0.0465	1966
mdp.39015003688499	48	peggy goodin	The lie	0.0929	1953
uc1.b4539006	66	marina warner	The lost father	0.0982	1988
mdp.39015037392647	48	charles morgan	The empty room	0.0616	1941
uc1.32106010189048	21	john varley	Steel beach	0.1329	1992
mdp.39015003476986	14	anais nin	The four-chambered heart	0.0811	1950
uc1.32106010535273	24	lauretta ngcobo	And they didn't die : a novel	0.1388	1991
mdp.39015040069331	63	mary pat kelly	Special intentions	0.1192	1997
mdp.39015017898753	13	jim kjelgaard	The explorations of Père Marquette	0.1097	1951
mdp.39015003930396	6	philip glazebrook	The eye of the beholder	0.0859	1976
mdp.39015069112384	43	baantjer	DeKok and murder in seance	0.1594	1996
mdp.49015001344556	64	geoffrey household	Watcher in the shadows, a novel	0.0727	1960
mdp.39015048903895	13	kamala markandaya	The coffer dams	0.1494	1969
mdp.39015048917853	24	tariq ali	Fear of mirrors	0.0896	1998
pst.000032467666	63	edward r.f. sheehan	Innocent darkness	0.1002	1993
